_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
lythanhco,N/A,73.7,Unknown,3.78%,556.9K,lythanhco,58.4K,Lý Thành Cơ,"20,000,000 VND","Outfits, Movies & TV",556900.0,3.78,58400.0,20000000.0,,73.7,"['Outfits', 'Movies & TV']",2,0,0,0,0,1,0,13.230142765230664,10.975088291957388,16.811242881518265,False,False,False,True,high,mid,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,mid | high | Beauty & Fashion
motngaycuachanghi,N/A,75.2,Unknown,1.89%,65.3K,motngaycuachanghi,469.8K,Một Ngày Của Chang Hi,"12,000,000 VND",Cooking & Recipes,65300.0,1.89,469800.0,12000000.0,,75.2,['Cooking & Recipes'],1,0,0,0,0,1,0,11.086762629082946,13.06006447977003,16.300417291085605,False,False,True,True,high,micro,['Lifestyle'],Lifestyle,True,micro | high | Lifestyle
isstl,90.8,74.6,Unknown,7.03%,203.6K,isstl,24K,Thuy Linh Duong,"3,036,174 VND",Lip Syncing,203600.0,7.03,24000.0,3036174.0,90.8,74.6,['Lip Syncing'],1,0,0,0,0,0,0,12.223917475237798,10.085850775128717,14.926109057470171,False,False,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
phuocmatnai102,95.8,79.8,Unknown,1.03%,168.9K,phuocmatnai102,5.9K,Phước Mắt Nai,"3,000,000 VND","Comedy, Outfits, Life Services",168900.0,1.03,5900.0,3000000.0,95.8,79.8,"['Comedy', 'Outfits', 'Life Services']",3,0,0,0,0,0,0,12.03706802344148,8.682877107057168,14.914123179965662,False,False,False,False,mid,micro,"['Entertainment', 'Beauty & Fashion', 'Others']",Entertainment,True,micro | mid | Entertainment
mystic.chill,93,77.5,Unknown,6.80%,18.5K,mystic.chill,98.4K,𝙈𝙮𝙨𝙩𝙞𝙘.,"100,000 VND",Animation & Cosplay,18500.0,6.8,98400.0,100000.0,93.0,77.5,['Animation & Cosplay'],1,0,0,0,0,0,0,9.825580063659602,11.496806245590331,11.51293546492023,False,False,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
eiranhi16,91.8,77.8,Unknown,4.68%,524.6K,eiranhi16,83.3K,Eira Nhi 🌈,"2,000,000 VND",Love & Romantic Relationships,524600.0,4.68,83300.0,2000000.0,91.8,77.8,['Love & Romantic Relationships'],1,0,0,0,0,0,0,13.170393252627353,11.330215832884798,14.508658238524095,False,False,False,False,mid,mid,['Lifestyle'],Lifestyle,True,mid | mid | Lifestyle
dorxionggg,N/A,72.8,Unknown,3.76%,51.3K,dorxionggg,36.2K,Dor🧾,"263,100 VND","Apps, Dance, News & Entertainment, Wildlife & Exotic Pets, Animation & Cosplay",51300.0,3.76,36200.0,263100.0,,72.8,"['Apps', 'Dance', 'News & Entertainment', 'Wildlife & Exotic Pets', 'Animation & Cosplay']",5,0,0,0,0,1,0,10.84546552414626,10.49684202174171,12.480293267857345,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
hubertcu,N/A,72.7,Unknown,3.20%,103.8K,hubertcu,6.3K,Hubert Cù,"10,000,000 VND","Other Beauty & Personal Care, Beauty & Personal Care, Fitness, Health & Wellness, Appliances, Health",103800.0,3.2,6300.0,10000000.0,,72.7,"['Other Beauty & Personal Care', 'Beauty & Personal Care', 'Fitness', 'Health & Wellness', 'Appliances', 'Health']",6,0,0,0,0,1,0,11.550230883578887,8.748463629942055,16.118095750958314,False,False,False,False,high,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | high | Others
hi_kiwi,N/A,73.8,Unknown,0.98%,100.2K,hi_kiwi,119.1K,Hi Kiwi,"5,000,000 VND","DIY & Life Hacks, Toys & Collectibles",100200.0,0.98,119100.0,5000000.0,,73.8,"['DIY & Life Hacks', 'Toys & Collectibles']",2,0,0,0,0,1,0,11.51493344762302,11.687727151613768,15.424948670398354,False,False,False,False,high,micro,['Others'],Others,True,micro | high | Others
mdung2k4,93,78.8,Unknown,8.87%,58.2K,mdung2k4,117.9K,Điêu Thuyền🐇,"800,000 VND","Dance, Selfie",58200.0,8.87,117900.0,800000.0,93.0,78.8,"['Dance', 'Selfie']",2,0,0,0,0,0,0,10.971657815702502,11.6776005682537,13.592368256649284,False,False,False,False,low,micro,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | low | Entertainment
uyenciu_05,98.6,81.6,Unknown,6.09%,175K,uyenciu_05,419.4K,Uyên Ciu🧸,"2,500,000 VND",Video Games,175000.0,6.09,419400.0,2500000.0,98.6,81.6,['Video Games'],1,0,0,0,0,0,0,12.07254696717504,12.946582781805722,14.731801689838349,False,False,True,False,mid,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
nghwang05,98,79.3,Unknown,11.73%,34.5K,nghwang05,21.9K,Hòn,"300,000 VND","Comedy, Selfie",34500.0,11.73,21900.0,300000.0,98.0,79.3,"['Comedy', 'Selfie']",2,0,0,0,0,0,0,10.448743588106625,9.994287576862567,12.611541086966115,False,False,False,False,low,micro,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | low | Entertainment
haidoaudio,91.6,77.7,Unknown,2.24%,106.5K,haidoaudio,11.2K,Long mạch audio (hài đỏ audio),"11,650,000 VND","DIY & Life Hacks, Cooking & Recipes, Jobs & Careers",106500.0,2.24,11200.0,11650000.0,91.6,77.7,"['DIY & Life Hacks', 'Cooking & Recipes', 'Jobs & Careers']",3,0,0,0,0,0,0,11.575909653758895,9.32375833901174,16.27081682381289,False,False,False,True,high,micro,"['Others', 'Lifestyle']",Others,True,micro | high | Others
tung.kang,N/A,81.3,Unknown,1.43%,880.8K,tung.kang,167.2K,Tùng Kang👑,"10,000,000 VND","Daily Life, Lip Syncing, Fragrances & Perfumes, Beauty & Personal Care",880800.0,1.43,167200.0,10000000.0,,81.3,"['Daily Life', 'Lip Syncing', 'Fragrances & Perfumes', 'Beauty & Personal Care']",4,0,0,0,0,1,0,13.68858699972148,12.026951960476097,16.118095750958314,True,False,True,False,high,mid,"['Lifestyle', 'Entertainment', 'Others', 'Beauty & Fashion']",Lifestyle,True,mid | high | Lifestyle
duclhuy,N/A,90,Unknown,0.67%,1.4M,duclhuy,2.7K,Nguyễn Đức Huy,"3,000,000 VND","Lip Syncing, Beauty Tutorials & Tips, Apparel & Accessories, Men's Clothing, Beauty & Personal Care, Health",1400000.0,0.67,2700.0,3000000.0,,90.0,"['Lip Syncing', 'Beauty Tutorials & Tips', 'Apparel & Accessories', ""Men's Clothing"", 'Beauty & Personal Care', 'Health']",6,0,0,0,0,1,0,14.151983508870947,7.901377353792616,14.914123179965662,True,False,False,False,mid,mid,"['Entertainment', 'Beauty & Fashion', 'Others']",Entertainment,True,mid | mid | Entertainment
babaoboi1987,94.6,78,Unknown,6.73%,148.9K,babaoboi1987,18K,babaoboi1987,"2,000,000 VND","Vehicle & Transportation, Comedy, Love & Romantic Relationships",148900.0,6.73,18000.0,2000000.0,94.6,78.0,"['Vehicle & Transportation', 'Comedy', 'Love & Romantic Relationships']",3,0,0,0,0,0,0,11.91103693456627,9.798182590890704,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Entertainment', 'Lifestyle']",Others,True,micro | mid | Others
cuocsongnangdau,N/A,86.2,Unknown,1.02%,40.8K,cuocsongnangdau,14.3K,Cuộc Sống Nàng Dâu,"2,000,000 VND",Animation & Cosplay,40800.0,1.02,14300.0,2000000.0,,86.2,['Animation & Cosplay'],1,0,0,0,0,1,0,10.616461869895815,9.568084743872936,14.508658238524095,False,False,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
thanhhuyen1308,N/A,87.8,Unknown,2.32%,100.9K,thanhhuyen1308,75.7K,Thanh Huyền ❤️,"6,000,000 VND","Beauty Tutorials & Tips, E-Commerce (Non-app), Movies & TV, Other Beauty & Personal Care, Beauty & Personal Care",100900.0,2.32,75700.0,6000000.0,,87.8,"['Beauty Tutorials & Tips', 'E-Commerce (Non-app)', 'Movies & TV', 'Other Beauty & Personal Care', 'Beauty & Personal Care']",5,0,0,0,0,1,0,11.521895117095363,11.234546649377918,15.607270193858982,False,False,False,False,high,micro,"['Beauty & Fashion', 'Others', 'Entertainment']",Beauty & Fashion,True,micro | high | Beauty & Fashion
dng.nguyn.vn500,N/A,73.2,Unknown,2.64%,34.1K,dng.nguyn.vn500,2.3K,DŨNG NGUYỄN VĂN 🇻🇳,"1,600,000 VND","Daily Life, Social News & Events",34100.0,2.64,2300.0,1600000.0,,73.2,"['Daily Life', 'Social News & Events']",2,0,0,0,0,1,0,10.43708198835482,7.741099090035366,14.285514812209815,False,False,False,False,mid,micro,"['Lifestyle', 'Others']",Lifestyle,True,micro | mid | Lifestyle
chieu30tet,N/A,75,Unknown,1.42%,92.9K,chieu30tet,12.6K,Chiều 30 Tết 🌸,"2,000,000 VND","Food Display & Reviews, Cooking & Recipes",92900.0,1.42,12600.0,2000000.0,,75.0,"['Food Display & Reviews', 'Cooking & Recipes']",2,0,0,0,0,1,0,11.439289689006644,9.441531454869693,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
aysabivi138,N/A,75.3,Unknown,4.11%,63.9K,aysabivi138,14.4K,Aysalyli138 *Vietpankoi*,"500,000 VND","Animation & Cosplay, Toys & Collectibles",63900.0,4.11,14400.0,500000.0,,75.3,"['Animation & Cosplay', 'Toys & Collectibles']",2,0,0,0,0,1,0,11.065090289695444,9.575052927597383,13.122365377402328,False,False,False,False,low,micro,"['Entertainment', 'Others']",Entertainment,True,micro | low | Entertainment
ngolehuongquynh,N/A,70.6,Unknown,1.53%,99.3K,ngolehuongquynh,45.6K,Nhà Quỳnh mon 🏡,"5,000,000 VND","Family, Baby, Kids & Maternity, Appliances, Babies",99300.0,1.53,45600.0,5000000.0,,70.6,"['Family', 'Baby', 'Kids & Maternity', 'Appliances', 'Babies']",5,0,0,0,0,1,0,11.505910920476012,10.727684925086583,15.424948670398354,False,False,False,False,high,micro,"['Lifestyle', 'Others']",Lifestyle,True,micro | high | Lifestyle
baokhumquao,91.8,77.9,Unknown,4.98%,174.9K,baokhumquao,49.8K,Bảo khum quạo 😶,"50,000,000 VND",Video Games,174900.0,4.98,49800.0,50000000.0,91.8,77.9,['Video Games'],1,0,0,0,0,0,0,12.071975378543236,10.815790343132422,17.72753358339242,False,False,False,True,high,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | high | Knowledge / Tech
nhat.anh.trang,N/A,72.9,Unknown,3.91%,1.2M,nhat.anh.trang,40.6K,Nhật Anh Trắng,"50,000,000 VND","Comedy, Music, Home Improvement, News & Entertainment, E-Commerce (Non-app)",1200000.0,3.91,40600.0,50000000.0,,72.9,"['Comedy', 'Music', 'Home Improvement', 'News & Entertainment', 'E-Commerce (Non-app)']",5,0,0,0,0,1,0,13.997832948091215,10.611547975828369,17.72753358339242,True,False,False,True,high,mid,"['Entertainment', 'Others']",Entertainment,True,mid | high | Entertainment
vtvcab.sports,93.7,78.5,Unknown,3.93%,1.1M,vtvcab.sports,115K,VTVcab Sports,"5,000,000 VND","Games, Sports News, Traditional Sports",1100000.0,3.93,115000.0,5000000.0,93.7,78.5,"['Games', 'Sports News', 'Traditional Sports']",3,0,0,0,0,0,0,13.910821646859095,11.652696102959753,15.424948670398354,True,False,False,False,high,mid,['Others'],Others,True,mid | high | Others
stay_healthy_with_mia,92,88.9,Unknown,3.74%,46.8K,stay_healthy_with_mia,11.8K,Stay healthy with Mia,"3,000,000 VND","Mukbang & Food Tasting, Cooking & Recipes, Beverages & Production",46800.0,3.74,11800.0,3000000.0,92.0,88.9,"['Mukbang & Food Tasting', 'Cooking & Recipes', 'Beverages & Production']",3,0,0,0,0,0,0,10.753659849198824,9.375939552625749,14.914123179965662,False,False,False,False,mid,micro,"['Lifestyle', 'Others']",Lifestyle,True,micro | mid | Lifestyle
vitcon53,98.6,77.7,Unknown,4.40%,11.9K,vitcon53,9K,ッ𝙑𝙞𝙩 𝙑𝙖𝙣𝙜 🦆,"187,000 VND","Pet Tips & Care, Talent Showcase",11900.0,4.4,9000.0,187000.0,98.6,77.7,"['Pet Tips & Care', 'Talent Showcase']",2,0,0,0,0,0,0,9.38437770918244,9.105090961257085,12.138869243416009,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
vinhgau194,N/A,89.5,Unknown,1.33%,341.5K,vinhgau194,49.6K,Vinh Gấu,"5,000,000 VND","Comedy, Lip Syncing",341500.0,1.33,49600.0,5000000.0,,89.5,"['Comedy', 'Lip Syncing']",2,0,0,0,0,1,0,12.74110588624638,10.811766273800105,15.424948670398354,False,False,False,False,high,micro,['Entertainment'],Entertainment,True,micro | high | Entertainment
chibituenhi,N/A,69.5,Unknown,0.94%,310.4K,chibituenhi,70.4K,Sonoko Trương,"2,000,000 VND","Baby, Kids & Maternity, Other Beauty & Personal Care, Beauty Tutorials & Tips, Restaurant Exploration, Health, Beauty & Personal Care",310400.0,0.94,70400.0,2000000.0,,69.5,"['Baby', 'Kids & Maternity', 'Other Beauty & Personal Care', 'Beauty Tutorials & Tips', 'Restaurant Exploration', 'Health', 'Beauty & Personal Care']",7,0,0,0,0,1,0,12.645620288935495,11.161962746590705,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Lifestyle']",Others,True,micro | mid | Others
duongsieu6,N/A,72.7,Unknown,5.37%,91.4K,duongsieu6,23.5K,FB : Dương siêu 🫰,300 VND,"Animation & Cosplay, Movies & TV",91400.0,5.37,23500.0,300.0,,72.7,"['Animation & Cosplay', 'Movies & TV']",2,0,0,0,0,1,0,11.423011698301428,10.064798252418377,5.707110264748875,False,False,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
tr.sonnie04.tt,N/A,71.5,Unknown,14.67%,14.2K,tr.sonnie04.tt,1.7K,𝑻𝒓𝒐𝒏𝒈 𝑺𝒐𝒏,"10,000 VND",Music,14200.0,14.67,1700.0,10000.0,,71.5,['Music'],1,0,0,0,0,1,0,9.561067663645012,7.438971592395862,9.210440366976517,False,False,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
cohanhdaymassage,N/A,72.6,Unknown,3.83%,78.7K,cohanhdaymassage,14.3K,Cô Hạnh Dạy Massage,"3,000,000 VND","Health & Wellness, Jobs & Careers",78700.0,3.83,14300.0,3000000.0,,72.6,"['Health & Wellness', 'Jobs & Careers']",2,0,0,0,0,1,0,11.273411140805074,9.568084743872936,14.914123179965662,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
mymyreview1821,N/A,67.5,Unknown,2.58%,200.9K,mymyreview1821,26.4K,Mymy Review,"2,000,000 VND",Restaurant Exploration,200900.0,2.58,26400.0,2000000.0,,67.5,['Restaurant Exploration'],1,0,0,0,0,1,0,12.210567528391435,10.181157167204903,14.508658238524095,False,False,False,False,mid,micro,['Lifestyle'],Lifestyle,True,micro | mid | Lifestyle
ruaxebaton,N/A,73.9,Unknown,0.84%,290.5K,ruaxebaton,9.9K,Rửa xe bất ổn,"2,631,000 VND","Vehicle & Transportation, Automobiles, Household Products, Health",290500.0,0.84,9900.0,2631000.0,,73.9,"['Vehicle & Transportation', 'Automobiles', 'Household Products', 'Health']",4,0,0,0,0,1,0,12.57936229760897,9.200391041122515,14.782874940105977,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
tiennhufamily25,N/A,74.7,Unknown,1.48%,88.1K,tiennhufamily25,44.4K,Tiến Như Family,"1,200,000 VND",Comedy,88100.0,1.48,44400.0,1200000.0,,74.7,['Comedy'],1,0,0,0,0,1,0,11.386239162597649,10.70101727068921,13.997832948091215,False,False,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
tieumybaby11,94.6,82.7,Unknown,7.42%,78.5K,tieumybaby11,10.8K,My Múp ✅,"2,000,000 VND","Dance, Music",78500.0,7.42,10800.0,2000000.0,94.6,82.7,"['Dance', 'Music']",2,0,0,0,0,0,0,11.270866642542865,9.287394001418473,14.508658238524095,False,False,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
caubeheodat_203,N/A,78.4,Unknown,1.72%,326.9K,caubeheodat_203,47.2K,Cậu Bé Heo Đất 🐷,"2,000,000 VND","Dance, Lip Syncing",326900.0,1.72,47200.0,2000000.0,,78.4,"['Dance', 'Lip Syncing']",2,0,0,0,0,1,0,12.697412651747085,10.762170357789895,14.508658238524095,False,False,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
nsongngu.03,90.3,75.8,Unknown,14.51%,58K,nsongngu.03,2.5K,Song Ngư 03,"500,000 VND",Movies & TV,58000.0,14.51,2500.0,500000.0,90.3,75.8,['Movies & TV'],1,0,0,0,0,0,0,10.968215530759236,7.824445930877619,13.122365377402328,False,False,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
huy_ka_usd,N/A,82.5,Unknown,1.14%,201.1K,huy_ka_usd,121K,Huy Phạm,"2,561,000 VND","Tech Products & Tests, Movies & TV, Software & Apps",201100.0,1.14,121000.0,2561000.0,,82.5,"['Tech Products & Tests', 'Movies & TV', 'Software & Apps']",3,0,0,0,0,1,0,12.211562548398803,11.703554089007538,14.755908755654058,False,False,False,False,mid,micro,"['Knowledge / Tech', 'Entertainment', 'Others']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
cttn2012,N/A,86.5,Unknown,2.07%,364K,cttn2012,45.8K,Thuy’s Family,"4,000,000 VND","Tech Products & Tests, Beauty Tutorials & Tips",364000.0,2.07,45800.0,4000000.0,,86.5,"['Tech Products & Tests', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,12.804911893867851,10.732061203925053,15.201805169084134,False,False,False,False,high,micro,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
cayomoi,N/A,73.2,Unknown,5.44%,97.5K,cayomoi,35.6K,Nguyễn Gia Trí 💜✨Cây Ô Moai,"8,500,000 VND","Skincare, Household Products, Lip Syncing, Daily Life, Sports & Outdoor, Beauty & Personal Care",97500.0,5.44,35600.0,8500000.0,,73.2,"['Skincare', 'Household Products', 'Lip Syncing', 'Daily Life', 'Sports & Outdoor', 'Beauty & Personal Care']",6,0,0,0,0,1,0,11.487617913343598,10.480129006333248,15.955576839107596,False,False,False,False,high,micro,"['Others', 'Entertainment', 'Lifestyle', 'Beauty & Fashion']",Others,True,micro | high | Others
chaiyeudau01,N/A,73.9,Unknown,4.45%,13.5K,chaiyeudau01,25.9K,chaiyeudau01,"500,000 VND",Video Games,13500.0,4.45,25900.0,500000.0,,73.9,['Video Games'],1,0,0,0,0,1,0,9.510519035757246,10.16203685698089,13.122365377402328,False,False,False,False,low,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
nhacthieunhii,N/A,90.5,Unknown,2.34%,4.8M,nhacthieunhii,80.3K,Nhạc Thiếu Nhi,"35,000,000 VND","Baby, Kids & Maternity, Oral Care, Music, Animation & Cosplay, Beauty & Personal Care",4800000.0,2.34,80300.0,35000000.0,,90.5,"['Baby', 'Kids & Maternity', 'Oral Care', 'Music', 'Animation & Cosplay', 'Beauty & Personal Care']",6,0,0,0,0,1,0,15.38412668421143,11.293537353157436,17.370858648025116,True,False,False,True,high,macro,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
quanaotapgym2025,N/A,84.6,Unknown,12.85%,197.9K,quanaotapgym2025,447,ℂô 𝔾á𝕚 𝕄ê 𝔾𝕐𝕄,"100,000 VND","Fitness, Dance",197900.0,12.85,447.0,100000.0,,84.6,"['Fitness', 'Dance']",2,0,0,0,0,1,0,12.19552218463499,6.104793232414985,11.51293546492023,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
bs.tranvuvinh,N/A,88.4,Unknown,3.02%,138.9K,bs.tranvuvinh,4.9K,Bác sĩ Trần Vũ Vinh,"20,000,000 VND","Daily Life, Health & Wellness",138900.0,3.02,4900.0,20000000.0,,88.4,"['Daily Life', 'Health & Wellness']",2,0,0,0,0,1,0,11.841516728140565,8.497194544909547,16.811242881518265,False,False,False,True,high,micro,"['Lifestyle', 'Others']",Lifestyle,True,micro | high | Lifestyle
_anhdun,90.4,76.6,Unknown,11.12%,702K,_anhdun,5.8K,Mai Ánh Dương,"400,000,000 VND","Lip Syncing, Outfits, Cosmetics, Photography & Special Effects, Beauty & Personal Care",702000.0,11.12,5800.0,400000000.0,90.4,76.6,"['Lip Syncing', 'Outfits', 'Cosmetics', 'Photography & Special Effects', 'Beauty & Personal Care']",5,0,0,0,0,0,0,13.461690107508359,8.665785595466064,19.806975107572256,True,False,False,True,high,mid,"['Entertainment', 'Beauty & Fashion', 'Others']",Entertainment,True,mid | high | Entertainment
thienhi_films,91,77.4,Unknown,4.89%,46K,thienhi_films,5.8K,DOP Trần Thế Anh,"1,000,000 VND","Movies & TV, News & Entertainment",46000.0,4.89,5800.0,1000000.0,91.0,77.4,"['Movies & TV', 'News & Entertainment']",2,0,0,0,0,0,0,10.736418414365376,8.665785595466064,13.815511557963774,False,False,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
lqhanhthodung,N/A,75.2,Unknown,2.68%,214.4K,lqhanhthodung,5.6K,ANH THỢ ĐỤNG,"2,500,000 VND","Career Development, Tech Products & Tests, Daily Life",214400.0,2.68,5600.0,2500000.0,,75.2,"['Career Development', 'Tech Products & Tests', 'Daily Life']",3,0,0,0,0,1,0,12.27560337234701,8.630700432209832,14.731801689838349,False,False,False,False,mid,micro,"['Others', 'Knowledge / Tech', 'Lifestyle']",Others,True,micro | mid | Others
starletste_official,N/A,76.5,Unknown,10%,652.4K,starletste_official,93.7K,STAR ⭐️,"1,054,149 VND","Lip Syncing, Music, News & Entertainment, Apps",652400.0,10.0,93700.0,1054149.0,,76.5,"['Lip Syncing', 'Music', 'News & Entertainment', 'Apps']",4,0,0,0,0,1,0,13.388414682529783,11.447864140528155,13.86824531294814,True,False,False,False,mid,mid,"['Entertainment', 'Others']",Entertainment,True,mid | mid | Entertainment
douyinchina132,91.6,79.6,Unknown,2.30%,74K,douyinchina132,75.6K,可乐🇨🇳,"11,400 VND",Dance,74000.0,2.3,75600.0,11400.0,91.6,79.6,['Dance'],1,0,0,0,0,0,0,11.211833885608513,11.233224789593368,9.34145634983372,False,False,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
top.yokara.remix,N/A,75.1,Unknown,3.98%,51.7K,top.yokara.remix,67.9K,Hôm Nay Nghe Gì 🎧♬,"2,000,000 VND",Music,51700.0,3.98,67900.0,2000000.0,,75.1,['Music'],1,0,0,0,0,1,0,10.853232402669228,11.125806040978839,14.508658238524095,False,False,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
adorima_,93,78.7,Unknown,4.78%,942.3K,adorima_,396.7K,Dori,"4,000,000 VND",,942300.0,4.78,396700.0,4000000.0,93.0,78.7,[],0,0,0,0,0,0,0,13.756080035427438,12.890938127295817,15.201805169084134,True,False,True,False,high,mid,[],Unlabeled,True,mid | high | Unlabeled
boiiwnqoc,N/A,74.5,Unknown,5.65%,20K,boiiwnqoc,16.5K,Bé Yêu Gò Vấp ˚.🎀༘⋆,"5,000,000 VND","Automobiles, News & Entertainment",20000.0,5.65,16500.0,5000000.0,,74.5,"['Automobiles', 'News & Entertainment']",2,0,0,0,0,1,0,9.90353755128617,9.711176264112805,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Entertainment']",Others,True,micro | high | Others
piporelax,N/A,74.2,Unknown,1.70%,97.1K,piporelax,15.4K,piporelax,"199,000 VND","Pet Tips & Care, Animation & Cosplay",97100.0,1.7,15400.0,199000.0,,74.2,"['Pet Tips & Care', 'Animation & Cosplay']",2,0,0,0,0,1,0,11.48350695288756,9.642187721358466,12.201065128819632,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
minhphuc8899,N/A,N/A,Unknown,3.17%,9.8K,minhphuc8899,46.9K,Phúc Chạy Food,"500,000 VND",Daily Life,9800.0,3.17,46900.0,500000.0,,,['Daily Life'],1,0,0,0,0,1,1,9.19023970026918,10.75579427616868,13.122365377402328,False,False,False,False,low,micro,['Lifestyle'],Lifestyle,True,micro | low | Lifestyle
thaydan04,97.3,81.5,Unknown,10.16%,25.2K,thaydan04,178.9K,Luffy mèn mén,"300,000 VND",Animation & Cosplay,25200.0,10.16,178900.0,300000.0,97.3,81.5,['Animation & Cosplay'],1,0,0,0,0,0,0,10.134638955251866,12.094587859196112,12.611541086966115,False,False,True,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
mediaah,N/A,78.2,Unknown,2.86%,295.3K,mediaah,11.9K,MediaAH,"2,000,000 VND",Skits,295300.0,2.86,11900.0,2000000.0,,78.2,['Skits'],1,0,0,0,0,1,0,12.595750454113006,9.38437770918244,14.508658238524095,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
thebang23,93,95,Unknown,0.77%,3.8M,thebang23,8.4K,Thế Bằng,"10,000,000 VND","Software & Apps, Video Games, News & Entertainment, E-Commerce (Non-app), Beauty Tutorials & Tips",3800000.0,0.77,8400.0,10000000.0,93.0,95.0,"['Software & Apps', 'Video Games', 'News & Entertainment', 'E-Commerce (Non-app)', 'Beauty Tutorials & Tips']",5,0,0,0,0,0,0,15.150511887854474,9.036106025364846,16.118095750958314,True,False,False,False,high,macro,"['Others', 'Knowledge / Tech', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
_tuandat05_09,N/A,75.8,Unknown,6.86%,65.9K,_tuandat05_09,4.3K,Tuấn Đạt,"250,000 VND","Lip Syncing, Dance",65900.0,6.86,4300.0,250000.0,,75.8,"['Lip Syncing', 'Dance']",2,0,0,0,0,1,0,11.095908894882296,8.366602832783736,12.429220196836383,False,False,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
khoaigang,N/A,88.4,Unknown,0.97%,213K,khoaigang,17K,Khoai Gang Gaming,"2,000,000 VND",Video Games,213000.0,0.97,17000.0,2000000.0,,88.4,['Video Games'],1,0,0,0,0,1,0,12.269052139516223,9.741027444837728,14.508658238524095,False,False,False,False,mid,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
giadinhhoanhi.diary,N/A,71.6,Unknown,0.45%,172.5K,giadinhhoanhi.diary,6.8K,Nhà Vy Trải Nghiệm ✨,"4,000,000 VND","Restaurant Exploration, Household Products, Baby, Kids & Maternity, Family",172500.0,0.45,6800.0,4000000.0,,71.6,"['Restaurant Exploration', 'Household Products', 'Baby', 'Kids & Maternity', 'Family']",5,0,0,0,0,1,0,12.058158312538197,8.824824939175638,15.201805169084134,False,False,False,False,high,micro,"['Lifestyle', 'Others']",Lifestyle,True,micro | high | Lifestyle
