FOLLOWERS,VIDEO_COUNT,VIDEO_COUNT_3M_x,VIEW_STD,VIEW_CV,VIEW_MEAN_V,VIEW_P90,MEAN_LIKES_3M,P90_LIKES_3M,MAX_LIKES_3M,MEAN_COMMENTS_3M,P90_COMMENTS_3M,MAX_COMMENTS_3M,MEAN_SHARES_3M,P90_SHARES_3M,MAX_SHARES_3M,MEAN_SAVES_3M,P90_SAVES_3M,MAX_SAVES_3M,MEAN_VIEWS_RATE_3M,MEAN_LIKE_RATE_3M,MEAN_COMMENT_RATE_3M,MEAN_SHARE_RATE_3M,MEAN_SAVE_RATE_3M,AVG_POST_GAP,POSTING_CONSISTENCY,VIDEOS_PER_WEEK,MAX_VIRAL_STRENGTH,COLLAB_SCORE
503300.0,174,50.0,2110684.513731534,2.900359629270987,727732.0,832760.0000000001,33722.46,63400.00000000001,485600.0,306.26,395.9,6016.0,1377.74,1325.2000000000005,40800.0,1276.46,2533.900000000001,20316.0,1.4459209219153586,0.054848502300685,0.0007056249364931,0.0012646185154324,0.0022323679186004,1.712790769085412,0.4285714285714285,3.8461538461538463,18.41337195558473,95.3
119000.0,1032,147.0,487135.3073116787,3.991897575174794,122031.01360544216,199860.0,1743.5578231292518,3770.2000000000007,62100.0,38.054421768707485,82.20000000000002,727.0,135.59183673469389,286.8,4261.0,125.85034013605444,333.80000000000007,3178.0,1.025470702566741,0.015961694839209,0.0008886537427203,0.0011519844447345,0.0014461990958114,0.6049342814561136,0.956043956043956,11.307692307692308,45.07050984381603,75.0
701400.0,1321,16.0,158022.39450997658,0.9704299962171252,162837.5,418700.0,6113.8125,15750.0,22100.0,47.8125,168.0,211.0,516.4375,1409.5,1943.0,264.375,623.5,1016.0,0.2321606786427145,0.0383706622947411,0.0002418259550203,0.0027520227640029,0.001785555232385,2.9357638888888884,0.1538461538461538,1.2307692307692308,2.85806402086216,77.1
80300.0,1648,515.0,422072.7292440016,8.656373685901048,48758.60776699029,46960.0,1743.895145631068,1363.400000000002,414000.0,24.502912621359226,37.0,2775.0,78.78252427184466,26.0,25600.0,127.64077669902912,93.60000000000002,31719.0,0.6072055761767159,0.0328885422765327,0.0017450080532942,0.0005468890189613,0.0026643523809114,0.0906231310347312,0.5164835164835165,39.61538461538461,159.97175385144303,86.4
11800.0,11,2.0,74406.72526391683,1.3242811932153196,56186.5,98277.3,4385.0,7589.8,8391.0,51.0,55.8,57.0,713.0,1211.4,1336.0,280.0,496.0,550.0,4.761567796610169,0.091598244750251,0.0065591777485553,0.01873416432064,0.0039269578003325,49.20649305555556,0.0219780219780219,0.1538461538461538,1.9364082119025672,71.5
202700.0,633,27.0,970728.8416970852,2.017774394950253,481088.8888888889,740700.0000000002,39711.81481481482,57740.00000000002,466400.0,142.74074074074073,221.80000000000004,1609.0,3450.259259259259,5492.600000000001,49700.0,1093.6666666666667,1673.2000000000005,14826.0,2.373403497231815,0.071545886061603,0.0003490561167498,0.0047316539262148,0.0017483455406983,3.1883796296296296,0.2967032967032967,2.076923076923077,10.80881334008562,79.3
31600.0,104,34.0,689236.7213368827,1.0481281208255826,657588.2352941176,1541639.9999999993,23480.91176470588,61189.99999999999,100400.0,196.8823529411765,478.6,558.0,1457.264705882353,3912.599999999999,6221.0,938.0588235294116,2732.7,3332.0,20.80975428145942,0.0337169556605807,0.0003627436229799,0.0022196248957141,0.0014942293056966,2.6367455808080806,0.3736263736263736,2.6153846153846154,4.105912872343699,74.1
1600000.0,392,32.0,636226.0692945551,1.3207417591555952,481718.75,935160.0,19185.03125,48400.000000000015,107000.0,134.125,285.0000000000001,651.0,447.34375,1132.3000000000004,2583.0,683.5625,1418.0,4389.0,0.30107421875,0.0393838846741186,0.0003481041715627,0.0007170453302059,0.0016822260849387,2.5051780913978496,0.3076923076923077,2.4615384615384617,7.058060330831926,80.3
30400.0,122,36.0,36668.16136212138,1.1645276480186166,31487.58333333333,65850.0,3957.444444444444,8496.0,26600.0,19.416666666666668,53.5,73.0,454.69444444444446,992.5,4326.0,631.8333333333334,1139.0,4128.0,1.0357757675438597,0.0998639063346937,0.0006433640224728,0.0079206481318442,0.0185352598962847,2.514795304232804,0.3626373626373626,2.769230769230769,5.713363203832833,75.4
80400.0,715,63.0,64950.24127839606,1.5117520055549891,42963.55555555556,144160.00000000015,2792.746031746032,9587.800000000005,19000.0,6.063492063492063,14.800000000000004,35.0,128.5079365079365,492.00000000000045,1375.0,155.33333333333334,531.2,1053.0,0.5343725815367606,0.0475354277495903,0.0001990907376212,0.0015988592751604,0.0024835435899981,1.4232373805256868,0.5274725274725275,4.846153846153846,7.203779947695116,76.8
386600.0,1899,384.0,14088.893642401415,3.375442217046102,4173.940104166667,6713.199999999998,115.82552083333331,206.49999999999997,3700.0,2.0703125,4.0,30.0,1.7421875,3.0,71.0,9.15625,16.0,347.0,0.0107965341545956,0.0381924675430456,0.0008720109699102,0.000348929981161,0.0024658670570628,0.2321974120007736,0.8461538461538461,29.53846153846154,50.959044605530295,77.0
159800.0,366,29.0,125517.41680805692,1.3053912178120364,96153.10344827586,151439.99999999994,2782.4827586206898,8475.999999999998,11100.0,64.03448275862068,98.4,142.0,322.2068965517241,575.9999999999999,2642.0,152.55172413793105,231.0,274.0,0.6017090328427777,0.0377352258888982,0.0012687686482485,0.0049497048649323,0.0029639987541546,3.0095705191798943,0.2747252747252747,2.230769230769231,7.0065341193630895,87.0
265600.0,608,19.0,99126.97274277169,0.974044519080552,101768.42105263156,194499.99999999985,4200.578947368421,7481.599999999997,11100.0,57.0,88.79999999999998,231.0,992.1052631578948,2057.799999999999,7401.0,144.78947368421052,199.4,258.0,0.3831642358909322,0.0655166470465646,0.000720161362987,0.0275979219235269,0.0024976021439602,4.847250514403292,0.1758241758241758,1.4615384615384617,3.5924700041020605,89.4
277800.0,2432,50.0,57970.98483011538,5.4815269745391655,10575.7,3859.1,279.3,385.2000000000001,4033.0,16.08,30.0,87.0,13.22,6.100000000000001,443.0,18.22,23.0,290.0,0.0380694744420446,0.1215713227814749,0.0097845818544421,0.0007931702284511,0.0070607838867534,1.6549631519274377,0.3846153846153846,3.8461538461538463,38.89104266962082,75.0
34700.0,348,179.0,309248.67670132586,1.8966982211050207,163045.79888268156,392880.00000000006,3900.849162011173,11660.000000000016,85300.0,48.20670391061452,107.00000000000044,1076.0,1576.8379888268155,2728.600000000001,63100.0,196.47486033519556,544.2,4990.0,4.698726192584483,0.0216269025543781,0.000374068469676,0.0047580177537086,0.0011328694243381,0.4943547128589263,0.8681318681318682,13.76923076923077,12.26649207580515,74.9
22800.0,354,29.0,144874.99433220408,3.419649743475692,42365.44827586207,52599.99999999999,3482.9655172413795,2963.999999999999,68200.0,5.482758620689655,14.799999999999995,44.0,333.7931034482759,301.99999999999983,7478.0,437.1034482758621,222.5999999999996,10372.0,1.85813369630974,0.0481663798351972,0.0005522834684255,0.0025448571507733,0.0031254992419212,3.041746031746032,0.2637362637362637,2.230769230769231,18.48204213214088,77.5
51700.0,88,2.0,4879.036790187178,0.2895570795191466,16850.0,19610.0,10028.5,18005.7,20000.0,35.0,37.4,38.0,4.5,5.7,6.0,36.0,46.4,49.0,0.3259187620889748,0.4947377031100654,0.0022060877876626,0.0002977722226306,0.0023948606720094,3.8644097222222222,0.0219780219780219,0.1538461538461538,1.2047477744092137,78.9
29500.0,80,14.0,38266.5470384676,1.7360460493732577,22042.35714285714,40900.000000000015,912.5714285714286,1982.0,4432.0,41.285714285714285,106.70000000000002,188.0,44.642857142857146,123.30000000000004,199.0,85.21428571428571,241.50000000000003,266.0,0.7471985472154963,0.0439408697067643,0.0023373927924192,0.0022685640261509,0.004617889408185,5.76085024928775,0.1318681318681318,1.0769230769230769,6.628147754184981,75.8
118200.0,306,12.0,51489.28396896157,0.6981597826205209,73750.0,117680.0,731.0,1159.0000000000002,2451.0,28.0,48.8,109.0,30.5,81.00000000000001,86.0,19.0,32.9,57.0,0.6239424703891708,0.0099230776777114,0.000391609824151,0.0004472497459316,0.0002604718810303,1.090512415824916,0.1098901098901098,0.9230769230769232,2.7972881355552914,69.0
360100.0,532,36.0,185796.75188234204,2.915167638867911,63734.5,66900.0,2769.083333333333,2931.5,39000.0,41.44444444444444,135.5,371.0,592.25,102.5,18700.0,99.44444444444444,78.5,1451.0,0.1769911135795612,0.0385530784515232,0.0030251128360748,0.0018730556012373,0.0015869146046054,2.459201388888889,0.3956043956043956,2.769230769230769,15.6900893548127,77.9
198700.0,424,66.0,1616.2323447783403,0.7604010087122745,2125.5,4185.0,123.21212121212122,220.0,725.0,1.4090909090909092,3.0,8.0,4.5606060606060606,10.5,30.0,17.727272727272727,49.5,148.0,0.010697030699547,0.0558733037422997,0.0006901934970748,0.0019745076066272,0.0070929638244364,0.3774910968660968,0.2747252747252747,5.076923076923077,4.271465535510955,80.5
1100000.0,2793,18.0,5720.307977677175,0.512858341911847,11153.777777777776,17790.000000000004,103.94444444444444,167.90000000000006,277.0,1.0,2.3000000000000007,3.0,3.1666666666666665,6.0,13.0,17.055555555555557,33.60000000000002,57.0,0.0101397979797979,0.0098872857653086,9.903292667216374e-05,0.0002974915437959,0.0014928789919378,1.1015972222222223,0.1868131868131868,1.3846153846153846,2.178634045070851,71.9
391600.0,248,29.0,1039952.2987726276,1.4657259150703947,709513.4827586206,1739999.9999999995,24117.172413793105,55299.99999999999,172700.0,160.79310344827587,403.0,816.0,2612.9310344827586,7190.599999999999,13300.0,1022.9310344827586,2302.2,6211.0,1.811832182733965,0.0401762153365604,0.0004624132878694,0.0028374879309799,0.0018869979353618,3.000285218253968,0.2857142857142857,2.230769230769231,6.342374189278903,76.4
171800.0,2021,99.0,22455.141788363715,2.4272754276364745,9251.171717171715,13160.0,794.1717171717172,1378.6000000000008,8874.0,30.404040404040405,52.2,150.0,5.747474747474747,10.200000000000005,105.0,41.02020202020202,63.000000000000014,474.0,0.0538484966075187,0.1310640647059268,0.0065882446705336,0.0006702849215656,0.0066477371496242,0.893953727324263,0.8131868131868132,7.615384615384615,17.273487604398376,87.3
49400.0,457,5.0,765548.3087304158,1.2869818921544092,594840.0,1346320.0,45257.8,95420.0,121900.0,268.6,601.6,814.0,6668.8,14812.8,19000.0,2652.6,6260.400000000001,9098.0,12.041295546558704,0.0801185053936237,0.0008303969805126,0.0098730142989992,0.0038378495351516,13.264809027777778,0.0549450549450549,0.3846153846153846,3.1941362383108163,78.5
58600.0,1280,178.0,439547.9501483036,3.216780739272141,136642.18539325843,240910.00000000003,6790.865168539326,11420.000000000027,204700.0,44.78089887640449,76.50000000000006,1078.0,316.47752808988764,338.4000000000001,13300.0,278.87640449438203,408.30000000000047,10310.0,2.3317779077347853,0.0524576635647061,0.0014251582632874,0.000861370360629,0.0021425461487433,0.4975566933458882,0.9010989010989012,13.692307692307692,27.8098596640249,79.1
184000.0,413,44.0,330294.0022267688,1.2684101467953162,260400.0,611390.0,9152.954545454546,23560.000000000004,54500.0,28.59090909090909,47.60000000000002,257.0,363.1818181818182,674.7,4719.0,358.54545454545456,773.4000000000004,3260.0,1.4152173913043478,0.0313527325932961,0.0001300249665003,0.0008900308358713,0.0011683065716358,1.9765476959517656,0.4725274725274725,3.3846153846153846,6.912442396286818,76.3
206800.0,280,24.0,34256.93794976195,1.160044573327547,29530.70833333333,78029.99999999999,1327.0416666666667,3595.1,5229.0,81.16666666666667,177.29999999999995,273.0,19.25,56.799999999999976,79.0,79.41666666666667,221.4,406.0,0.1427983961960025,0.053478849231096,0.0049607531889164,0.0009327112582208,0.0026781484664599,3.654232588566828,0.2637362637362637,1.8461538461538465,4.551194589658465,75.0
352300.0,495,48.0,223860.3591301484,1.257983907170818,177951.6875,382210.0,6513.458333333333,12430.000000000013,55800.0,25.75,48.900000000000055,339.0,537.875,1426.6000000000004,8634.0,215.91666666666663,769.7000000000002,1767.0,0.5051140718137951,0.0278954809489644,0.0001482237671764,0.0018004418690752,0.0011502970812247,1.7399773443656423,0.4285714285714285,3.692307692307693,6.743403318348732,83.6
88500.0,863,90.0,67118.67209237174,2.8992849498717885,23150.077777777777,50230.00000000017,377.22222222222223,550.5000000000017,10500.0,6.1,12.400000000000034,126.0,7.2,15.800000000000068,174.0,39.63333333333333,81.20000000000002,1112.0,0.2615827997489015,0.0166795054602155,0.0005787158714643,0.0004701213317729,0.0016668539219065,0.9924537037037036,0.6153846153846154,6.923076923076923,19.94377748584721,79.3
1500000.0,1288,53.0,457031.2655284504,1.147933381337799,398133.96226415096,945560.0000000002,27226.754716981133,58740.00000000004,216600.0,223.8679245283019,497.4000000000003,2275.0,21926.35849056604,9554.4,984500.0,523.3396226415094,873.6000000000003,6545.0,0.2654226415094339,0.0526074429524501,0.000463921915781,0.0139208167591356,0.0009107493354388,1.5987382033475783,0.4615384615384615,4.076923076923077,6.2792934965318015,89.1
308200.0,827,18.0,122633.92944753027,1.3121861578716971,93457.72222222222,223600.0,2068.555555555556,4420.500000000002,13800.0,67.94444444444444,142.60000000000002,423.0,274.6666666666667,197.80000000000027,4141.0,125.33333333333331,279.90000000000003,804.0,0.3032372557502343,0.0213810332152728,0.000917371070295,0.0008745121726491,0.001350821914617,3.79776075708061,0.1318681318681318,1.3846153846153846,5.052551985722038,71.7
285900.0,508,172.0,162902.53213013685,1.9033054719525595,85589.27325581395,167360.00000000006,4106.796511627907,9198.7,54400.0,71.06395348837209,145.9,737.0,114.93023255813954,207.8,1902.0,237.9360465116279,527.2,2724.0,0.2993678672816158,0.0463970825399903,0.0009880347634152,0.0011282441184902,0.0033024777271212,0.5161701321204245,0.6263736263736264,13.23076923076923,16.357189945978924,77.1
3100000.0,1256,77.0,660216.8340051773,1.4351491262662155,460033.6103896104,1340000.0000000005,18088.051948051947,56100.00000000002,148400.0,386.45454545454544,282.60000000000025,19200.0,629.5584415584416,1829.2,7120.0,1197.8311688311687,2251.4000000000005,26104.0,0.1483979388353581,0.0381652498685834,0.0007660278313816,0.0009475271643381,0.0023163353139431,1.1579300682261209,0.8021978021978022,5.923076923076923,8.042890598489887,87.4
626400.0,367,21.0,2128079.0504919826,2.41490019671027,881228.5714285715,1500000.0,13501.42857142857,32500.0,48700.0,58.47619047619048,115.0,184.0,801.952380952381,2350.0,4546.0,584.0952380952381,1795.0,2719.0,1.4068144499178985,0.0433760313010357,0.0003076771409341,0.002641266521703,0.0021376171706241,3.8467760416666654,0.2087912087912088,1.6153846153846154,11.23431572802927,93.0
24400.0,43,5.0,389738.2134202393,1.1319727372033324,344300.0,772200.0,26782.8,62560.0,73200.0,198.8,543.8000000000001,857.0,1563.8,4088.8,5630.0,3823.4,9151.6,11406.0,14.110655737704915,0.0843765046056819,0.0007714033626873,0.0036657433128602,0.0118743858027849,7.184947916666666,0.0439560439560439,0.3846153846153846,2.279407493458381,74.4
2500000.0,653,41.0,723047.9430516482,0.9148833646600644,790317.0731707317,1100000.0,64310.92682926829,111600.0,256000.0,239.3658536585366,392.0,1289.0,4607.634146341464,8469.0,81400.0,4649.219512195122,10608.0,22434.0,0.3161268292682926,0.0850593992117387,0.0003149471889164,0.0037326124391813,0.0058856970252677,2.192363425925926,0.4505494505494505,3.1538461538461537,5.567385735881608,77.7
355900.0,231,26.0,434428.6940516069,1.3296228422963163,326730.76923076925,669800.0,30180.07692307692,66150.0,205500.0,96.26923076923076,218.5,551.0,1468.6538461538462,5465.5,9021.0,2636.653846153846,4687.0,25017.0,0.9180409363044936,0.0799668511456555,0.000329131749734,0.0027840686534706,0.0062794071452774,3.231660648148148,0.2527472527472527,2.0,5.203060623880485,77.6
110300.0,318,25.0,1966196.347223068,3.6380053051464114,540460.0,330500.00000000035,15687.84,5931.800000000007,326200.0,625.0,444.0000000000002,10500.0,18252.76,7607.200000000009,361300.0,1780.48,916.600000000001,35431.0,4.899909338168631,0.0209526447333956,0.0015473655856063,0.0261867744042034,0.0029541070043619,2.637364486882716,0.2087912087912088,1.9230769230769231,18.317729341638017,91.2
38400.0,2039,132.0,54709.87714820418,1.8088120419736216,30246.303030303032,73620.00000000001,3007.537878787879,7840.400000000001,22700.0,15.37121212121212,46.0,217.0,128.0909090909091,353.4000000000002,1868.0,240.4015151515152,807.8000000000003,2415.0,0.7876641414141414,0.1122052405336581,0.0005993521469008,0.0031670657457815,0.0089297920841725,0.671425024738479,0.5164835164835165,10.153846153846152,13.18177628477009,79.2
123900.0,972,152.0,164959.9620774332,1.5121545239495242,109089.3552631579,240420.0,3089.1973684210525,7102.300000000001,31300.0,86.14473684210526,205.1000000000001,968.0,330.82236842105266,499.9,11400.0,363.9144736842105,741.2,5421.0,0.8804629157639863,0.0260975598661339,0.0008446997398581,0.0018649345968127,0.0026151055139702,0.5696851238655875,0.7142857142857143,11.692307692307692,11.000156679762402,89.2
22200.0,17,4.0,9323.996013870164,1.52365324166133,6119.5,14600.400000000003,934.75,2320.9000000000005,3199.0,13.75,27.90000000000001,36.0,32.5,85.10000000000002,119.0,88.5,225.90000000000003,312.0,0.2756531531531531,0.1305948535145034,0.0037811930136103,0.0032251701365403,0.0107590178641281,11.340489969135804,0.0439560439560439,0.3076923076923077,3.284582073162091,74.1
7483.0,55,24.0,74689.19397801228,1.1993391275723388,62275.29166666666,141709.99999999994,5003.625,11879.299999999996,35100.0,28.45833333333333,61.59999999999997,150.0,1220.0416666666667,3667.699999999997,13500.0,348.0416666666667,990.6999999999998,2771.0,8.32223595705822,0.0607098151346206,0.0005871131224036,0.0084531506921083,0.003616294818733,3.4606964573268924,0.2637362637362637,1.8461538461538465,4.794839044568187,72.0
1300000.0,296,119.0,4085011.0689479434,2.62864878693116,1554034.56302521,3660000.000000001,64125.97478991596,170960.0,748800.0,496.781512605042,1247.8000000000002,4656.0,7380.310924369748,18240.000000000004,209400.0,2383.016806722689,6252.000000000002,18951.0,1.1954112023270849,0.0572942980615975,0.0008120303472678,0.0066566347279398,0.0023578189640736,0.7487256748273697,0.7582417582417582,9.153846153846152,19.69068174417682,96.3
101700.0,255,55.0,1212879.4504788758,4.252082416059273,285243.63636363635,171040.00000000003,3649.7454545454543,4688.400000000001,14900.0,43.96363636363636,54.6,77.0,51.054545454545455,67.60000000000001,411.0,81.23636363636363,177.2,339.0,2.804755519799768,0.0415043779601857,0.0005698667516188,0.0005497155903712,0.001004842796427,1.5695616855281207,0.4285714285714285,4.230769230769231,31.55197470731653,89.7
105400.0,249,2.0,23758.08074108681,1.2438460113527376,19100.5,32540.1,691.0,1173.4,1294.0,19.5,30.3,33.0,15.0,27.0,30.0,48.5,82.5,91.0,0.181219165085389,0.0371444049395987,0.001763390992653,0.0004178272980501,0.00257119043555,0.877962962962963,0.0219780219780219,0.1538461538461538,1.8795319493270053,74.2
125200.0,229,22.0,334078.0242370646,2.504519906985127,133390.04545454544,141760.0,12571.0,14530.000000000013,170300.0,125.54545454545456,141.70000000000016,1706.0,2160.681818181818,1443.200000000001,37300.0,765.4090909090909,863.2,9524.0,1.0654156985187335,0.0706686420022503,0.0007723801006334,0.0056545618523932,0.0043132212370778,3.385178571428572,0.1868131868131868,1.6923076923076923,11.99489807905664,79.6
165500.0,428,71.0,175960.61911307412,2.528316143610536,69595.97183098592,75300.0,684.2676056338029,1163.0,5675.0,40.45070422535211,50.0,81.0,26.422535211267604,29.0,361.0,77.54929577464789,68.0,1654.0,0.4205194672567125,0.0193439176588395,0.0014129137465471,0.0007002415534719,0.0014464203140318,1.260738921957672,0.6923076923076923,5.461538461538462,18.67924199892453,70.0
310200.0,1241,301.0,138994.351271565,1.6550169031979654,83983.64451827243,230800.0,5985.481727574751,17500.0,111200.0,63.970099667774086,170.0,1392.0,8412.601328903655,24900.0,121400.0,548.6976744186046,1496.0,16031.0,0.2707403111485248,0.0598794574935163,0.0012406986529184,0.0780083707774103,0.0048556741838257,0.2935654320987654,0.956043956043956,23.153846153846157,11.82849357974738,80.0
367100.0,147,24.0,183337.77393149948,0.9995101551933628,183427.625,422259.9999999999,7185.25,17660.0,32400.0,47.375,88.19999999999999,168.0,273.4583333333333,845.0999999999997,2219.0,230.41666666666663,550.8,938.0,0.4996666439662217,0.0336022901787662,0.0004581433451672,0.0008553541010157,0.0014163094254663,3.5285079508856683,0.2417582417582417,1.8461538461538465,3.817854589766302,76.7
185000.0,1316,78.0,152953.45869162653,1.9870911000218483,76973.55128205128,218459.9999999997,3445.0128205128203,8683.3,45300.0,29.55128205128205,86.69999999999997,324.0,301.8333333333333,840.0999999999996,4406.0,572.8333333333334,1579.7999999999988,5866.0,0.4160732501732501,0.0357279268974554,0.0003849723896131,0.0025742155299162,0.0058641576210096,1.142344276094276,0.7032967032967034,6.0,10.899847883005735,77.7
37600.0,210,65.0,53520.394536286,1.8578210467858087,28808.153846153848,58520.00000000001,1184.0,2381.8000000000006,14200.0,39.215384615384615,82.4,236.0,82.0923076923077,175.6000000000001,1225.0,250.24615384615385,577.0,3831.0,0.7661743044189853,0.0399804708922989,0.0021645020523102,0.0015542105450217,0.0057984781852079,1.3714055266203704,0.4615384615384615,5.0,12.083384511444184,71.9
17600.0,131,59.0,317225.2709497118,2.119895341808319,149641.94915254237,354480.0,10348.57627118644,25220.000000000004,195900.0,30.203389830508478,60.000000000000014,257.0,798.4745762711865,2036.0,12300.0,294.5254237288136,658.6000000000001,4450.0,8.502383474576272,0.0597584694836868,0.0003664438957221,0.0058861406210543,0.0021367125066965,1.4133939974457217,0.3846153846153846,4.538461538461538,15.3700216617738,80.1
143600.0,935,102.0,111925.52772026588,2.5316683133331863,44210.18627450981,130200.0000000001,7081.931372549019,22870.00000000002,117500.0,14.666666666666666,34.70000000000002,360.0,1460.950980392157,3028.000000000005,35600.0,696.3137254901961,1775.4000000000003,15155.0,0.3078703779561964,0.1137316897472636,0.0003747610829935,0.0153636113112507,0.010334293862473,0.8558190089842318,0.5384615384615384,7.846153846153846,16.129766917426927,80.0
318000.0,447,14.0,97671.16968450036,1.0424151219725066,93697.0,188500.00000000003,2888.0714285714284,7207.700000000001,8303.0,64.14285714285714,120.1,130.0,113.57142857142856,278.6,478.0,190.14285714285717,424.4000000000001,800.0,0.2946446540880503,0.0283801791871831,0.0010167176813481,0.0010781836779967,0.001909049426674,3.7771946225071225,0.0769230769230769,1.0769230769230769,3.645794422407913,76.8
39600.0,120,38.0,242014.40776729927,2.0993716858456755,115279.44736842104,326060.0000000001,14312.631578947368,39060.00000000001,167900.0,377.078947368421,1079.5000000000002,4689.0,3698.5,9278.500000000016,43600.0,1386.1842105263158,3343.800000000003,16412.0,2.9110971557682084,0.1217889034114516,0.0039970827230708,0.0235456214453229,0.0140859927353225,2.378150337837838,0.3736263736263736,2.923076923076923,11.2769451074315,81.4
329100.0,1077,162.0,144099.99448006426,2.348495146500517,61358.43827160494,140510.00000000003,4015.950617283951,10155.900000000003,100900.0,39.51234567901235,80.50000000000003,928.0,626.9814814814815,697.2000000000005,51400.0,555.6172839506173,1581.400000000001,13252.0,0.1864431427274535,0.0488720090397356,0.0011702055187693,0.0037688730140634,0.0063284243901118,0.5468939067172763,0.934065934065934,12.461538461538462,19.557212239799966,76.7
24500.0,47,46.0,482291.7903278797,1.7628663235613284,273583.8695652174,466750.0,9655.021739130434,17350.0,132400.0,24.217391304347824,48.0,168.0,156.02173913043478,341.5,2430.0,273.80434782608694,497.0,3165.0,11.166688553682343,0.0216565330511,0.0001463515023394,0.0003558974965185,0.0008663042288759,1.1157965534979424,0.2087912087912088,3.5384615384615383,9.503484266533864,76.5
34400.0,276,25.0,138779.88567031847,0.9046928661630624,153400.0,282140.00000000006,16374.04,29440.000000000004,68900.0,302.8,767.2000000000003,1474.0,2459.32,6578.400000000003,11600.0,2509.64,3600.0000000000005,13754.0,4.459302325581396,0.0973716527904261,0.0018013963984154,0.0143087090937747,0.0140873441434898,2.8091174768518514,0.1318681318681318,1.9230769230769231,4.24315514990715,77.8
51700.0,107,5.0,73970.41300411943,1.1634226644063543,63580.0,137120.0,897.4,1533.0,1991.0,6.8,9.6,10.0,59.8,108.4,110.0,37.4,61.6,76.0,1.2297872340425533,0.019948856940739,0.0002239329117869,0.0013632370179271,0.0009838396778904,0.2565133101851851,0.0219780219780219,0.3846153846153846,3.0324001257780373,76.5
158900.0,269,19.0,469599.5393291087,1.2867503475210904,364950.0,1220000.0,5559.105263157895,16299.999999999996,20800.0,501.10526315789474,1837.8,3000.0,1361.2105263157894,5344.8,10200.0,428.7368421052632,1092.3999999999996,1578.0,2.2967275015733164,0.024453929432254,0.0019204981333151,0.0018835895744712,0.0022472396761434,3.0880613425925927,0.1978021978021978,1.4615384615384617,3.836141937241167,75.3
57800.0,3035,78.0,11963.223615149358,1.4281341704065176,8376.820512820514,18319.999999999985,916.051282051282,1914.6999999999991,11300.0,6.0256410256410255,15.299999999999995,60.0,10.615384615384617,29.599999999999994,214.0,62.97435897435897,136.29999999999995,1119.0,0.1449276905332268,0.0952954549392145,0.0007146598718576,0.0009201849920384,0.0058013769335178,0.9753177609427608,0.3076923076923077,6.0,6.94774346710409,75.8
25400.0,211,58.0,98960.18990663331,1.9436523852919227,50914.55172413793,133570.00000000003,2696.5,7610.900000000004,33200.0,22.03448275862069,54.20000000000002,203.0,146.27586206896552,366.60000000000025,1772.0,287.1551724137931,628.4000000000002,3597.0,2.004509910399131,0.0433287825600405,0.000661513573287,0.0019499763045455,0.0049275671673994,1.3066282894736845,0.2417582417582417,4.461538461538462,9.382386445801629,76.2
53400.0,361,34.0,162714.7963903387,1.8353525120953835,88655.88235294117,123139.99999999996,5835.5,8898.699999999997,47900.0,118.26470588235294,165.8,641.0,69.97058823529412,114.4,897.0,163.08823529411765,222.69999999999996,1709.0,1.6602225159726811,0.0783628987533767,0.001959270000531,0.0006310764143507,0.0019011347962718,2.544398148148148,0.3736263736263736,2.6153846153846154,10.822744915778795,76.6
19400.0,73,53.0,714794.6834825809,2.3625817108066305,302548.1320754717,518380.0000000001,44898.58490566038,85100.00000000001,507800.0,126.39622641509432,217.00000000000028,1666.0,6973.226415094339,14160.000000000018,88700.0,3357.169811320755,6517.0,36951.0,15.595264539972767,0.1492862405461199,0.0002519684940072,0.0188368176484826,0.0103628356507082,1.5778570156695155,0.4065934065934066,4.076923076923077,14.21261460280025,81.0
78000.0,145,20.0,253559.0651875811,1.5572508928985256,162824.8,468550.0000000006,1950.35,7626.200000000002,11900.0,55.05,128.6000000000003,383.0,386.7,393.3000000000002,6164.0,105.5,469.80000000000007,577.0,2.087497435897436,0.0096759117279982,0.0002099577807984,0.0008289860341802,0.0005583817697497,2.9449488304093565,0.2087912087912088,1.5384615384615383,5.21910667167889,84.0
75000.0,62,5.0,185717.09654148703,1.4062722642312764,132063.4,322680.0,3391.4,7554.800000000001,10900.0,19.0,32.2,37.0,223.6,543.6000000000001,818.0,400.4,1060.8000000000002,1686.0,1.7608453333333334,0.050167780039604,0.0003766040358027,0.0028766173043271,0.0044127835500676,18.819325810185184,0.0549450549450549,0.3846153846153846,3.4438004776232947,73.9
428200.0,971,204.0,210268.48161558196,2.072262078770728,101468.0931372549,205270.00000000015,5207.975490196079,10270.000000000002,36500.0,105.65196078431372,190.0,1559.0,177.7696078431373,276.0,5635.0,265.5686274509804,519.4000000000002,2522.0,0.2369642530062001,0.0693749462763266,0.0017877822822533,0.0014579879995484,0.0037924498439528,0.4285123608830505,0.8021978021978022,15.692307692307692,24.63828699918147,81.4
6300000.0,1764,76.0,570436.2164276516,1.9132598751610868,298148.84210526315,816750.0,4456.565789473684,13700.0,43700.0,57.76315789473684,138.5,761.0,128.30263157894737,326.5,3029.0,213.93421052631575,611.5,1867.0,0.0473252130325814,0.0315119282361659,0.0004869727398383,0.00034223126227,0.0013181894905189,1.1362123456790123,0.5384615384615384,5.846153846153846,10.732894273188183,90.6
